Date,Hour,Rentals_Count,Temperature_C,Humidity_pct,Wind_Speed_ms,Visibility_m,Solar_Radiation_MJm2,Rainfall_mm,Snowfall_cm,Season,Holiday,Functioning_Day,Library_Branch,Top_Category,Membership_Type,Day_of_Week
03/02/2024,20,33,23.3,71.4,0.8,1666,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Children,Premium,Saturday
03/02/2024,21,23,24.6,54.6,1.6,864,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Walk-in,Saturday
04/02/2024,8,62,24.2,75.0,7.7,1516,,0.0,0,Winter,No,Yes,University Branch,Arabic Literature,Premium,Sunday
04/02/2024,10,70,25.7,63.9,4.8,1854,0.42,0.0,0,winter,No,Yes,Downtown Central,Fiction,Walk-in,Sunday
04/02/2024,11,39,25.6,52.9,0.6,1679,1.23,0.0,0,Winter,No,Yes,Corniche Kiosk,Technology,Premium,Sunday
04/02/2024,12,89,28.6,46.1,5.1,1669,1.42,0.0,0,Winter,No,Yes,Downtown Central,Non-Fiction,Student,Sunday
04/02/2024,13,67,29.7,73.2,5.2,1394,1.03,0.0,0,Winter,No,Yes,Al Rawdah Branch,  Fiction  ,,Sunday
04/02/2024,14,51,29.7,73.6,,1984,0.73,0.0,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Student,Sunday
04/02/2024,15,79,27.5,41.7,2.5,1856,1.34,0.0,0,Winter,No,Yes,University Branch,Technology,Premium,Sunday
04/02/2024,16,41,29.4,58.5,2.5,1804,3.36,0.0,0,Winter,No,Yes,Corniche Kiosk,Science,Premium,Sunday
04/02/2024,17,95,26.2,41.8,1.8,1282,2.70,0.0,0,Winter,No,Yes,University Branch,Technology,Regular,Sunday
04/02/2024,18,49,24.2,64.6,7.1,1299,3.30,0.0,0,winter,No,Yes,Corniche Kiosk,Business,Student,Sunday
04/02/2024,20,20,24.5,60.0,5.4,939,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Walk-in,Sunday
04/02/2024,22,20,24.2,61.6,0.6,1967,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Regular,Sunday
05/02/2024,8,34,18.6,50.5,6.1,1823,0.16,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Student,Monday
05/02/2024,9,72,19.5,56.7,7.8,1471,3.10,0.0,0,Winter,No,Yes,Downtown Central,Business,Walk-in,Monday
,10,62,20.3,64.2,2.1,1153,3.01,0.0,0,Winter,No,Yes,Al Rawdah Branch,  Non-Fiction  ,Premium,Monday
05/02/2024,11,68,19.2,75.3,7.8,1136,0.06,0.0,0,Winter,No,Yes,Downtown Central,business,Regular,Monday
05/02/2024,14,27,23.4,71.2,3.9,1317,0.97,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Walk-in,Monday
05/02/2024,15,40,24.7,49.2,2.3,947,2.04,0.0,0,Winter,No,Yes,Al Rawdah Branch,History,Walk-in,Monday
05/02/2024,16,73,-22.4,39.9,1.7,1361,1.66,0.0,0,Winter,No,Yes,  Al Hamra Branch ,Fiction,Student,Monday
05/02/2024,17,56,20.4,54.3,4.4,1969,2.10,0.0,0,Winter,No,Yes,Al Rawdah Branch,Business,Walk-in,Monday
05/02/2024,18,46,19.4,55.6,2.1,1927,1.65,0.0,0,Winter,No,Yes,Al Hamra Branch,Science,Regular,Monday
05/02/2024,22,40,18.5,36.5,2.2,1321,0.00,0.0,0,Winter,No,Yes,Downtown Central,Fiction,Premium,Monday
06/02/2024,8,21,21.5,50.6,7.4,1314,3.45,0.0,0,Winter,No,Yes,Corniche Kiosk,Science,Walk-in,Tuesday
06/02/2024,10,63,23.1,52.0,6.9,1571,0.53,0.0,0,Winter,No,Yes,Al Rawdah Branch,Arabic Literature,Premium,Tuesday
06/02/2024,16,66,27.0,50.1,3.7,881,0.01,0.0,0,Winter,No,Yes,Al Hamra Branch,History,Premium,Tuesday
06/02/2024,17,71,23.2,55.4,3.7,1216,1.89,0.0,0,Winter,No,Yes,University Branch,Fiction,Walk-in,Tuesday
06/02/2024,18,55,24.3,56.6,6.6,1103,0.23,0.0,0,Winter,No,Yes,Al Rawdah Branch,Business,Walk-in,Tuesday
06/02/2024,20,31,22.4,66.2,2.0,1489,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Student,Tuesday
06/02/2024,21,24,22.7,62.8,2.0,1037,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Student,Tuesday
06/02/2024,22,-38,22.8,56.5,5.2,865,0.00,0.0,0,Winter,No,Y,Al Hamra Branch,Children,Student,Tuesday
07/02/2024,8,44,19.8,66.9,5.0,1142,1.47,0.0,0,Winter,No,Yes,Al Hamra Branch,Non-Fiction,Student,Wednesday
07/02/2024,9,30,18.2,45.1,1.2,838,0.75,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Student,Wednesday
07/02/2024,10,65,,66.8,6.4,1349,0.37,0.0,0,,No,Yes,University Branch,Technology,Walk-in,Wednesday
07/02/2024,11,74,21.9,47.5,6.5,1351,2.45,0.0,0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Student,Wednesday
07/02/2024,12,69,23.2,55.2,5.9,1315,0.32,0.0,0,Winter,No,Yes,DOWNTOWN CENTRAL,History,Premium,Wednesday
07/02/2024,15,84,22.6,46.0,6.4,1446,1.60,0.0,0,Winter,No,Yes,Downtown Central,History,Student,Wednesday
07/02/2024,18,78,19.5,69.4,5.0,1384,0.17,0.0,0,Winter,No,Yes,UNIVERSITY BRANCH,Technology,Student,Wednesday
07/02/2024,19,41,-21.2,48.2,2.0,1146,0.00,0.0,0,Winter,No,Yes,CORNICHE KIOSK,Arabic Literature,Premium,Wednesday
07/02/2024,21,36,20.0,45.2,6.1,969,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Premium,Wednesday
07/02/2024,22,16,17.5,48.8,2.7,1388,0.00,4.2,0,Winter,No,Yes,Al Hamra Branch,Children,Student,Wednesday
08/02/2024,8,64,23.4,68.3,2.1,1627,0.28,0.0,0,Winter,No,Yes,University Branch,Arabic Literature,Student,Thursday
08/02/2024,10,72,26.2,57.7,5.8,1630,3.19,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Premium,Thursday
08/02/2024,13,52,26.8,41.6,1.1,1885,2.38,0.0,0,Winter,No,Yes,Al Rawdah Branch,Business,Regular,Thursday
08/02/2024,15,81,28.0,66.7,4.0,1229,2.42,0.0,0,Winter,No,Yes,University Branch,Fiction,Student,Thursday
08/02/2024,16,36,26.5,55.9,3.0,1388,1.12,0.0,0,Winter,No,Yes,Corniche Kiosk,Children,Walk-in,Thursday
08/02/2024,17,57,26.1,52.2,4.0,952,1.57,0.0,0,Winter,No,Yes,Al Rawdah Branch,History,Walk-in,Thursday
08/02/2024,18,117,25.1,61.8,3.6,,3.39,0.0,0,Winter,No,Yes,DOWNTOWN CENTRAL,Children,Student,Thursday
08/02/2024,19,54,26.2,53.9,3.3,1826,0.00,0.0,0,Winter,No,Yes,AL RAWDAH BRANCH,Non-Fiction,Walk-in,Thursday
08/02/2024,21,20,21.4,48.3,1.3,1339,0.00,0.0,0,Winter,No,no,Al Hamra Branch,Technology,Walk-in,Thursday
08/02/2024,22,38,22.4,43.4,7.6,1561,0.00,0.0,0,Winter,No,Yes,al rawdah branch,Science,Regular,Thursday
09/02/2024,8,35,23.7,48.0,6.1,940,1.47,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Science,Student,Friday
09/02/2024,11,53,23.5,68.0,6.6,1484,2.33,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Technology,,Friday
09/02/2024,13,25,28.7,67.9,2.7,1438,1.88,0.0,0,Winter,Yes,Yes,Corniche Kiosk,History,Student,Friday
09/02/2024,14,36,26.4,65.4,4.9,1297,1.69,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Arabic Literature,Regular,Friday
09/02/2024,15,31,26.4,55.0,0.9,1185,0.85,1.1,0,,Yes,Yes,Al Hamra Branch,Children,Student,Friday
09/02/2024,16,22,27.2,47.2,2.3,1593,0.85,0.0,0,Winter,Yes,Yes,Corniche Kiosk,  Science  ,Walk-in,Friday
09/02/2024,17,65,24.7,45.5,0.5,801,2.75,0.0,0,Winter,Yes,Yes,University Branch,Business,Regular,Friday
09/02/2024,18,51,24.3,78.5,3.1,1241,1.63,0.0,0,Winter,Yes,Yes,Al Rawdah Branch,Science,Regular,Friday
09/02/2024,22,21,23.5,39.6,3.7,949,0.00,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Technology,Premium,Friday
10/02/2024,8,49,21.0,62.6,1.4,1074,0.58,0.0,0,Winter,No,Yes,University Branch,Fiction,Student,Saturday
10/02/2024,11,29,22.4,59.0,5.2,1830,0.19,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Regular,Saturday
10/02/2024,12,30,26.8,48.0,1.3,1968,0.63,2.9,0,Winter,No,Yes,Corniche Kiosk,Technology,Regular,Saturday
10/02/2024,13,67,24.7,62.9,7.2,1871,2.83,0.0,0,Winter,No,Yes,University Branch,Arabic Literature,Premium,Saturday
10/02/2024,14,50,24.4,37.3,3.3,1018,0.83,0.3,0,Winter,No,Yes,Downtown Central,technology,Regular,Saturday
10/02/2024,17,34,23.6,51.2,4.8,851,0.67,0.0,0,Winter,No,Yes,Corniche Kiosk,Non-Fiction,Regular,Saturday
10/02/2024,18,38,22.5,63.3,6.5,1037,0.13,4.1,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-in,Saturday
10/02/2024,20,43,21.8,42.5,7.4,1945,0.00,0.0,0,Winter,No,Yes,University Branch,Technology,Regular,Saturday
11/02/2024,9,85,26.3,51.6,2.3,966,0.95,0.0,0,Winter,No,Yes,University Branch,Business,Premium,Sunday
11/02/2024,10,50,26.7,73.4,7.4,1420,0.67,0.0,0,Winter,No,Yes,al hamra branch,History,Walk-in,Sunday
11/02/2024,11,57,27.6,57.7,4.1,958,1.73,0.0,0,Winter,No,Yes,Al Hamra Branch,History,Premium,Sunday
11/02/2024,12,65,29.8,61.7,3.1,1479,1.78,0.0,0,winter,No,Yes,University Branch,Fiction,Regular,Sunday
11/02/2024,15,29,29.0,50.1,4.3,1542,3.13,0.0,0,Winter,No,Yes,Corniche Kiosk,Children,Walk-in,Sunday
11/02/2024,16,110,30.5,42.1,6.4,1053,2.85,0.0,0,Winter,No,Yes,University Branch,history,Student,Sunday
11/02/2024,17,84,27.4,56.9,2.8,1205,3.43,0.0,0,Winter,No,Yes,Al Rawdah Branch,Non-Fiction,Student,Sunday
11/02/2024,18,103,27.7,67.8,5.5,1821,0.65,0.0,0,Winter,No,Yes,University Branch,History,Student,Sunday
11/02/2024,19,79,28.4,43.5,5.6,1510,0.00,0.0,0,Winter,No,Yes,  University Branch ,  Non-Fiction  ,Regular,Sunday
11/02/2024,20,35,25.2,63.6,3.9,1860,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Regular,Sunday
11/02/2024,21,58,25.7,45.2,4.9,1654,0.00,0.0,0,Winter,No,Yes,University Branch,Fiction,Premium,Sunday
11/02/2024,22,64,24.7,59.7,3.0,1982,0.00,0.0,0,Winter,No,Yes,Downtown Central,Non-Fiction,Student,Sunday
12/02/2024,9,55,18.0,71.1,0.5,1588,3.16,0.0,0,Winter,No,Yes,Al Rawdah Branch,Science,Premium,Monday
12/02/2024,10,50,20.3,45.9,4.1,1985,2.81,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-in,Monday
12/02/2024,11,34,19.1,38.8,5.2,1359,1.07,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Premium,Monday
12/02/2024,12,60,22.4,50.0,5.7,1203,0.52,0.9,0,Winter,No,Yes,Downtown Central,Non-Fiction,Premium,Monday
12/02/2024,13,64,24.0,50.8,5.6,1061,2.97,0.0,0,Winter,No,Yes,University Branch,Fiction,Walk-in,Monday
12/02/2024,14,67,22.5,62.8,6.4,942,2.77,0.0,0,Winter,No,Yes,University Branch,Business,Regular,Monday
12/02/2024,15,37,21.6,58.4,7.2,1406,0.76,0.0,0,Winter,No,Yes,AL RAWDAH BRANCH,Technology,Walk-in,Monday
12/02/2024,17,78,18.9,,2.7,1784,1.95,0.0,0,Winter,No,Yes,University Branch,  Fiction  ,Regular,Monday
12/02/2024,19,91,20.6,51.4,6.9,1256,0.00,,0,Winter,No,Yes,Downtown Central,History,Premium,Monday
12/02/2024,20,26,16.6,64.4,0.9,1418,0.00,0.0,0,Winter,No,Yes,University Branch,Technology,Walk-in,Monday
12/02/2024,21,43,19.3,50.6,7.0,1280,0.00,0.0,0,Winter,No,Yes,Downtown Central,Arabic Literature,Premium,Monday
12/02/2024,22,22,19.2,52.0,5.5,1308,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,technology,Walk-in,Monday
13/02/2024,8,29,21.2,39.7,4.8,1506,0.74,0.0,0,Winter,No,Yes,Corniche Kiosk,Non-Fiction,Student,Tuesday
13/02/2024,9,30,23.7,60.3,2.7,1618,0.93,0.0,0,Winter,No,Yes,Corniche Kiosk,Technology,Walk-in,Tuesday
13/02/2024,10,94,25.1,54.0,3.0,1506,0.16,0.0,0,Winter,No,Yes,Downtown Central,Children,Student,Tuesday
13/02/2024,12,68,27.5,38.9,4.6,1774,2.17,0.0,0,Winter,No,Yes,University Branch,Science,Regular,Tuesday
13/02/2024,13,28,26.9,53.2,7.6,1007,1.92,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Walk-in,Tuesday
13/02/2024,14,55,28.0,36.4,7.8,1747,0.24,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Student,Tuesday
13/02/2024,15,39,26.5,58.4,5.0,995,1.24,0.0,0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Walk-in,Tuesday
13/02/2024,19,74,25.2,73.7,2.3,1904,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,History,Student,Tuesday
13/02/2024,20,40,21.5,65.0,6.3,1256,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Premium,Tuesday
13/02/2024,22,24,23.6,71.5,3.9,1344,0.00,0.0,0,Winter,No,Yes,  Corniche Kiosk ,Science,Student,Tuesday
14/02/2024,9,41,20.6,53.5,5.4,1251,1.60,0.0,0,Winter,No,Yes,Al Hamra Branch,Business,Walk-in,Wednesday
14/02/2024,12,85,27.5,50.4,1.5,1532,3.18,0.0,0,Winter,No,Yes,University Branch,Technology,Student,Wednesday
14/02/2024,14,53,27.2,65.6,1.4,,1.38,0.0,0,Winter,No,Yes,Al Rawdah Branch,Technology,Premium,Wednesday
14/02/2024,15,74,25.6,64.5,5.8,1825,2.47,0.0,0,Winter,No,Yes,Downtown Central,Science,Regular,Wednesday
14/02/2024,16,71,27.1,39.7,2.5,1602,0.83,0.0,0,Winter,No,Yes,Al Rawdah Branch,Business,Premium,Wednesday
14/02/2024,17,45,-22.7,73.0,4.1,1440,0.69,0.0,0,Winter,No,Yes,Corniche Kiosk,Children,Student,Wednesday
14/02/2024,18,92,23.4,49.9,7.6,1080,2.63,0.0,0,Winter,No,Yes,downtown central,Arabic Literature,Regular,Wednesday
14/02/2024,21,23,22.7,71.9,3.7,1283,0.00,1.2,0,Winter,No,Yes,University Branch,Fiction,Walk-in,Wednesday
15/02/2024,9,72,25.9,49.4,7.3,1581,3.13,0.0,0,Winter,No,Yes,Al Hamra Branch,Children,Student,Thursday
15/02/2024,11,82,28.7,56.7,1.0,1615,2.08,0.0,0,Winter,No,Yes,University Branch,History,Regular,Thursday
15/02/2024,12,58,,51.2,2.9,1757,0.57,0.0,0,Winter,No,Yes,University Branch,Children,Walk-in,Thursday
15/02/2024,14,76,31.3,65.0,1.9,869,0.78,0.0,0,Winter,No,Yes,Downtown Central,Arabic Literature,Premium,Thursday
15/02/2024,15,32,29.6,64.7,7.5,1459,1.38,0.0,0,Winter,No,Yes,Corniche Kiosk,Science,Regular,Thursday
15/02/2024,18,40,27.7,59.9,1.7,1033,2.51,0.0,0,Winter,No,Yes,Corniche Kiosk,  Children  ,Regular,Thursday
15/02/2024,20,45,24.7,52.1,5.8,1062,0.00,0.0,0,Winter,No,Yes,al rawdah branch,Children,Premium,Thursday
16/02/2024,9,55,25.2,77.0,1.7,868,0.24,0.0,0,Winter,Yes,Yes,Downtown Central,Fiction,Walk-in,Friday
16/02/2024,10,28,26.7,59.7,4.6,1978,2.64,0.0,0,Winter,Yes,Yes,Corniche Kiosk,Non-Fiction,Regular,Friday
16/02/2024,11,49,28.2,61.5,2.4,1916,0.37,0.0,0,Winter,Yes,Yes,university branch,Science,Walk-in,Friday
16/02/2024,14,54,28.5,69.0,7.5,1716,1.79,0.0,0,Winter,Yes,Yes,Downtown Central,History,Premium,Friday
16/02/2024,16,52,31.1,65.8,7.5,1785,1.76,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Non-Fiction,Premium,Friday
16/02/2024,17,51,26.1,57.7,5.4,876,2.68,0.0,0,Winter,Yes,Yes,Al Hamra Branch,Arabic Literature,Regular,Friday
16/02/2024,19,34,25.4,39.9,3.4,1749,0.00,0.0,0,,Yes,Yes,Al Hamra Branch,History,Walk-in,Friday
16/02/2024,21,10,23.8,60.0,1.7,910,0.00,2.9,0,Winter,Yes,Yes,Corniche Kiosk,Technology,Premium,Friday
17/02/2024,8,46,20.1,67.6,2.2,1993,1.37,0.0,0,Winter,No,Yes,Downtown Central,Fiction,Regular,Saturday
17/02/2024,9,87,21.0,68.3,5.3,914,1.59,0.0,0,Winter,No,Yes,Downtown Central,Fiction,Student,Saturday
17/02/2024,11,47,22.0,72.2,2.1,937,1.66,3.4,0,Winter,No,Yes,Al Rawdah Branch,Technology,Premium,Saturday
17/02/2024,15,30,23.7,61.7,4.1,1770,2.30,0.0,0,Winter,No,Yes,corniche kiosk,Science,Student,Saturday
17/02/2024,18,55,21.9,59.9,4.1,1419,0.67,0.0,0,Winter,No,Yes,Al Hamra Branch,Technology,Premium,Saturday
17/02/2024,21,29,21.4,59.4,4.2,999,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Science,Regular,Saturday
18/02/2024,9,33,19.2,44.6,6.9,980,1.16,0.0,0,,No,Yes,Corniche Kiosk,Science,Student,Sunday
18/02/2024,10,46,20.5,69.4,1.9,1502,1.35,0.0,0,Winter,No,Yes,al hamra branch,Children,Regular,Sunday
18/02/2024,15,36,24.8,68.9,6.4,1275,1.04,0.0,0,,No,Yes,Corniche Kiosk,Non-Fiction,,Sunday
18/02/2024,18,68,20.7,64.7,7.4,1752,2.71,0.0,0,Winter,No,Yes,University Branch,Business,Walk-in,Sunday
18/02/2024,19,43,21.2,61.0,6.3,1968,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Technology,Walk-in,Sunday
18/02/2024,21,19,20.3,71.0,7.3,1353,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,History,Premium,Sunday
19/02/2024,9,62,19.4,65.2,3.8,1309,1.98,0.0,0,Winter,No,Yes,  Downtown Central ,Arabic Literature,Walk-in,Monday
19/02/2024,11,74,21.5,54.4,2.0,1754,1.03,0.5,0,Winter,No,Yes,Downtown Central,Science,Premium,Monday
19/02/2024,12,28,21.9,47.0,2.3,1770,1.65,0.0,0,Winter,No,Yes,Corniche Kiosk,Fiction,Regular,Monday
19/02/2024,16,57,23.8,49.3,6.2,1499,3.19,0.0,0,Winter,No,Yes,Al Hamra Branch,arabic literature,Walk-in,Monday
19/02/2024,17,51,19.7,52.2,1.9,1007,1.85,0.0,0,Winter,No,Yes,  Al Hamra Branch ,Non-Fiction,Regular,Monday
19/02/2024,18,79,20.3,68.3,6.0,968,2.00,0.0,0,Winter,No,Yes,University Branch,Children,Regular,Monday
19/02/2024,19,53,19.9,69.3,3.8,886,0.00,0.0,0,Winter,No,Yes,Al Hamra Branch,Fiction,Premium,Monday
19/02/2024,20,33,19.0,54.5,5.9,1846,0.00,0.0,0,Winter,No,Yes,University Branch,Technology,Walk-in,Monday
20/02/2024,8,22,20.8,51.2,1.4,884,0.94,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,,Tuesday
20/02/2024,10,67,22.9,44.7,1.0,1957,3.22,0.0,0,Winter,No,Yes,Al Hamra Branch,Technology,Student,Tuesday
20/02/2024,11,28,22.2,75.5,7.0,1012,0.48,0.0,0,Winter,No,Yes,Corniche Kiosk,Children,Walk-in,Tuesday
20/02/2024,14,71,25.6,53.8,3.5,1686,3.02,0.0,0,Winter,No,Yes,university branch,Non-Fiction,Regular,Tuesday
20/02/2024,16,61,25.9,48.6,6.7,1437,1.53,0.0,0,Winter,No,Yes,al hamra branch,History,Regular,Tuesday
20/02/2024,18,91,23.6,40.6,3.7,1545,2.45,0.0,0,Winter,No,Yes,University Branch,Technology,Regular,Tuesday
20/02/2024,19,68,22.5,57.0,5.3,1975,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,History,Premium,Tuesday
20/02/2024,21,48,20.3,70.9,5.6,1405,0.00,0.0,0,Winter,No,Yes,University Branch,Science,Student,Tuesday
20/02/2024,22,32,19.6,76.4,4.9,1014,0.00,0.0,0,Winter,No,Yes,Downtown Central,Technology,Regular,Tuesday
21/02/2024,8,38,22.9,45.6,6.6,1339,1.98,0.0,0,Winter,No,Yes,Al Hamra Branch,Arabic Literature,Regular,Wednesday
21/02/2024,10,32,23.5,44.1,2.4,870,0.45,0.0,0,Winter,No,Yes,Corniche Kiosk,Arabic Literature,Regular,Wednesday
21/02/2024,11,83,24.8,46.2,7.8,889,1.94,0.0,0,winter,No,Yes,University Branch,History,Regular,Wednesday
21/02/2024,12,82,27.0,60.4,3.8,897,1.64,0.0,0,Winter,No,Yes,University Branch,Children,Student,Wednesday
21/02/2024,14,36,26.0,69.8,2.8,1310,1.37,0.0,0,Winter,No,Yes,Corniche Kiosk,Children,Premium,Wednesday
21/02/2024,17,-112,24.7,53.7,1.9,1197,3.24,0.0,0,Winter,No,Yes,Downtown Central,Children,Student,Wednesday
21/02/2024,18,88,22.6,64.8,3.9,1674,0.47,0.0,0,Winter,No,Yes,Downtown Central,  Arabic Literature  ,Regular,Wednesday
21/02/2024,19,96,24.7,49.1,2.6,1675,0.00,0.0,0,Winter,No,Yes,University Branch,Science,Student,Wednesday
21/02/2024,20,42,22.5,69.5,5.1,916,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Science,Premium,Wednesday
21/02/2024,21,39,22.4,70.1,6.8,1637,0.00,0.0,0,Winter,No,Yes,University Branch,  Children  ,Walk-in,Wednesday
21/02/2024,22,31,21.8,72.5,4.5,837,0.00,0.0,0,Winter,No,Yes,Al Rawdah Branch,Children,Premium,Wednesday
22/02/2024,8,0,20.7,71.4,4.3,1971,2.85,0.0,0,Winter,No,No,CORNICHE KIOSK,Children,Regular,Thursday
22/02/2024,10,0,24.5,56.7,4.4,841,0.51,0.0,0,Winter,No,No,Downtown Central,Business,Premium,Thursday
22/02/2024,11,0,24.1,59.4,7.0,1261,1.62,0.0,0,Winter,No,No,Al Rawdah Branch,children,Premium,Thursday
22/02/2024,13,0,25.9,56.4,3.8,927,2.66,0.0,0,,No,No,Al Rawdah Branch,Fiction,Premium,Thursday
22/02/2024,14,0,28.1,59.3,8.0,873,1.31,0.0,0,Winter,No,No,Al Rawdah Branch,Business,Premium,Thursday
22/02/2024,16,0,25.6,46.3,3.3,1213,2.47,0.0,0,Winter,No,No,Al Rawdah Branch,Children,Premium,Thursday
22/02/2024,17,0,22.3,60.7,1.6,1222,0.60,0.0,0,Winter,No,No,Corniche Kiosk,Non-Fiction,Student,Thursday
22/02/2024,18,0,24.2,68.5,5.2,1170,1.00,0.0,0,Winter,No,No,Al Rawdah Branch,Children,Premium,Thursday
22/02/2024,19,0,24.5,46.4,2.4,1221,0.00,0.0,0,Winter,yes,No,Downtown Central,Arabic Literature,Premium,Thursday
22/02/2024,20,0,22.0,57.6,2.4,1838,0.00,0.0,0,Winter,No,No,University Branch,Non-Fiction,Regular,Thursday
22/02/2024,21,0,22.6,71.9,2.9,1850,0.00,0.0,0,Winter,No,No,University Branch,Science,Walk-in,Thursday
22/02/2024,22,0,22.2,65.4,4.8,822,0.00,0.0,0,Winter,No,No,University Branch,Children,Regular,Thursday
23/02/2024,8,29,24.1,52.4,1.1,1523,2.60,0.0,0,Winter,Yes,Yes,AL HAMRA BRANCH,Children,Premium,Friday
23/02/2024,9,45,23.7,62.4,1.1,1345,1.59,0.0,0,Winter,Yes,Yes,University Branch,Arabic Literature,Walk-in,Friday
23/02/2024,11,77,27.9,43.3,5.8,1126,2.81,0.0,0,Winter,Yes,Yes,Downtown Central,Fiction,Regular,Friday
23/02/2024,12,46,30.8,48.2,4.1,1892,1.43,0.0,0,Winter,Yes,Yes,Downtown Central,History,Regular,Friday
23/02/2024,13,44,31.1,71.9,7.2,1765,1.24,0.0,0,Winter,Yes,Yes,University Branch,History,Regular,Friday
23/02/2024,14,28,29.5,45.0,2.7,849,1.81,3.6,0,Winter,Yes,Yes,  Al Hamra Branch ,Business,Walk-in,Friday
23/02/2024,16,76,30.9,,5.8,1792,0.09,0.0,0,Winter,Yes,Yes,Downtown Central,History,Premium,Friday
23/02/2024,17,69,27.8,37.2,3.4,1515,0.70,0.0,0,Winter,Yes,Yes,Downtown Central,Non-Fiction,Walk-in,Friday
23/02/2024,21,18,24.9,76.5,1.5,1441,0.00,0.0,0,Winter,Yes,Yes,Al Hamra Branch,non-fiction,Regular,Friday
23/02/2024,22,10,23.5,69.4,4.0,1157,0.00,2.7,0,Winter,Yes,Yes,Corniche Kiosk,Fiction,Regular,Friday
24/02/2024,8,50,20.5,47.9,2.4,962,0.85,0.0,0,Winter,No,Yes,University Branch,History,Student,Saturday
24/02/2024,9,42,17.6,70.2,2.0,1675,1.87,0.0,0,Winter,No,Yes,al rawdah branch,Technology,Regular,Saturday
24/02/2024,10,63,21.1,72.4,5.3,1159,,0.0,0,Winter,No,Yes,University Branch,Fiction,Regular,Saturday
24/02/2024,11,35,20.9,68.8,4.3,,0.04,0.0,0,Winter,No,Yes,al hamra branch,Children,,Saturday
24/02/2024,12,73,24.0,,3.2,1049,2.02,0.0,0,Winter,No,Yes,Downtown Central,Arabic Literature,Premium,Saturday
24/02/2024,14,49,24.4,68.6,3.3,881,3.38,0.0,0,Winter,No,Yes,Al Hamra Branch,History,Student,Saturday
24/02/2024,15,71,23.9,68.9,2.7,989,3.44,0.0,0,Winter,No,Yes,University Branch,Children,Premium,Saturday
24/02/2024,18,53,21.5,40.7,1.8,933,1.23,0.0,0,Winter,No,Yes,Al Rawdah Branch,Fiction,Walk-in,Saturday
24/02/2024,19,48,21.3,69.7,2.3,1563,0.00,2.1,0,Winter,No,Yes,UNIVERSITY BRANCH,Arabic Literature,Walk-in,Saturday
24/02/2024,20,31,19.7,70.7,1.8,1628,0.00,0.0,0,Winter,No,Yes,al rawdah branch,Non-Fiction,Premium,Saturday
24/02/2024,21,10,,50.2,7.4,1144,0.00,0.0,0,Winter,No,Yes,Corniche Kiosk,Technology,Walk-in,Saturday
24/02/2024,22,9,18.1,76.8,6.0,1898,0.00,0.9,0,Winter,No,Yes,corniche kiosk,Children,Premium,Saturday
25/02/2024,8,37,24.7,52.0,1.4,1494,2.64,0.0,0,Winter,No,Yes,Al Hamra Branch,Technology,Regular,Sunday
25/02/2024,10,68,25.4,67.2,3.0,1798,0.46,0.0,0,Winter,No,Yes,Downtown Central,Children,Walk-in,Sunday
25/02/2024,11,105,24.9,66.9,5.0,1767,2.25,0.0,0,Winter,No,Yes,Downtown Central,Fiction,Student,Sunday
